open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1697418240000,1557.54000000,1557.81000000,1557.53000000,1557.81000000,79.78650000,1697418299999,124287.23065800,168,17.78090000,27696.76030500,0
1697418300000,1557.81000000,1558.05000000,1557.80000000,1558.04000000,20.97050000,1697418359999,32670.25854400,142,15.61780000,24331.66682800,0
1697418360000,1558.04000000,1558.33000000,1557.99000000,1558.13000000,83.80260000,1697418419999,130572.90451800,219,39.69120000,61842.84043100,0
1697418420000,1558.12000000,1558.35000000,1558.12000000,1558.34000000,22.57590000,1697418479999,35178.89190400,127,19.89970000,31008.77877000,0
1697418480000,1558.34000000,1558.35000000,1558.15000000,1558.34000000,93.40910000,1697418539999,145555.08395500,184,46.97150000,73190.48675600,0
1697418540000,1558.35000000,1558.54000000,1557.90000000,1558.08000000,188.72240000,1697418599999,294071.09964600,364,62.68090000,97657.96552000,0
1697418600000,1558.09000000,1558.32000000,1558.08000000,1558.16000000,48.56740000,1697418659999,75678.66741000,175,19.26440000,30017.58258400,0
1697418660000,1558.15000000,1558.19000000,1557.84000000,1557.85000000,26.72730000,1697418719999,41644.77593200,147,7.45910000,11622.36534100,0
1697418720000,1557.84000000,1557.99000000,1557.63000000,1557.98000000,29.97420000,1697418779999,46693.36329200,195,16.64860000,25934.47963900,0
1697418780000,1557.98000000,1558.25000000,1557.98000000,1558.25000000,18.50410000,1697418839999,28833.28676600,125,11.25160000,17532.34257300,0
1697418840000,1558.24000000,1558.38000000,1558.24000000,1558.24000000,35.87880000,1697418899999,55910.03917800,149,12.86980000,20054.48611300,0
1697418900000,1558.24000000,1558.42000000,1558.24000000,1558.42000000,18.57530000,1697418959999,28945.87177300,99,15.97360000,24891.73215900,0
1697418960000,1558.41000000,1559.00000000,1558.41000000,1558.99000000,75.83840000,1697419019999,118208.62476300,207,70.96670000,110614.90699000,0
1697419020000,1559.00000000,1559.49000000,1558.99000000,1559.33000000,293.83160000,1697419079999,458177.30799300,239,250.87150000,391184.86211100,0
1697419080000,1559.33000000,1559.45000000,1558.88000000,1558.88000000,146.32060000,1697419139999,228153.90487800,192,74.83980000,116700.19750900,0
1697419140000,1558.89000000,1559.24000000,1558.88000000,1559.23000000,31.73790000,1697419199999,49481.06183000,167,22.83520000,35600.65386900,0
1697419200000,1559.23000000,1559.60000000,1559.23000000,1559.60000000,106.93100000,1697419259999,166748.31507000,253,72.35490000,112827.85213200,0
1697419260000,1559.59000000,1560.76000000,1559.59000000,1559.80000000,249.66960000,1697419319999,389522.36612900,624,197.08240000,307476.01476200,0
1697419320000,1559.80000000,1559.80000000,1559.47000000,1559.48000000,42.81190000,1697419379999,66770.84856200,173,15.07860000,23515.92444000,0
1697419380000,1559.48000000,1559.73000000,1559.28000000,1559.72000000,76.39690000,1697419439999,119141.52335300,215,54.21990000,84557.68739900,0
1697419440000,1559.73000000,1559.96000000,1559.72000000,1559.94000000,23.02180000,1697419499999,35910.38348700,146,11.81300000,18426.15549800,0
1697419500000,1559.94000000,1560.33000000,1559.93000000,1560.32000000,33.47040000,1697419559999,52217.71766200,159,24.43550000,38121.24673400,0
1697419560000,1560.33000000,1560.53000000,1560.19000000,1560.51000000,39.96680000,1697419619999,62364.52073600,232,13.53190000,21114.40433400,0
1697419620000,1560.51000000,1561.29000000,1560.51000000,1561.29000000,104.09220000,1697419679999,162474.03824400,271,97.02160000,151437.21491200,0
1697419680000,1561.29000000,1562.95000000,1561.28000000,1562.82000000,400.64840000,1697419739999,625891.49984500,802,365.02130000,570231.00677400,0
1697419740000,1562.82000000,1564.00000000,1562.46000000,1563.28000000,501.88710000,1697419799999,784562.76976000,853,401.07030000,626928.38840900,0
1697419800000,1563.28000000,1564.38000000,1563.27000000,1564.32000000,329.18250000,1697419859999,514853.72810400,551,241.68700000,377989.96719400,0
1697419860000,1564.33000000,1565.14000000,1563.50000000,1563.50000000,444.45880000,1697419919999,695432.58701400,906,277.76970000,434644.20849000,0
1697419920000,1563.50000000,1564.74000000,1563.45000000,1564.73000000,142.55680000,1697419979999,222926.01104600,331,130.40620000,203924.87500800,0
1697419980000,1564.73000000,1565.34000000,1564.42000000,1564.43000000,163.87890000,1697420039999,256474.50894100,408,73.04040000,114319.76163300,0
1697420040000,1564.42000000,1565.18000000,1564.42000000,1564.84000000,193.09880000,1697420099999,302164.25231800,313,97.37630000,152367.74423700,0
1697420100000,1564.84000000,1565.28000000,1563.87000000,1563.88000000,184.67740000,1697420159999,288980.14807900,471,84.06290000,131536.70859000,0
1697420160000,1563.87000000,1564.01000000,1563.14000000,1563.14000000,110.76370000,1697420219999,173216.27509700,279,94.96040000,148506.25508000,0
1697420220000,1563.15000000,1563.15000000,1562.13000000,1562.42000000,116.06660000,1697420279999,181365.10690000,362,57.70340000,90154.30368600,0
1697420280000,1562.42000000,1563.03000000,1562.42000000,1563.02000000,46.30990000,1697420339999,72372.40184000,179,18.84020000,29440.78553200,0
1697420340000,1563.02000000,1563.28000000,1562.22000000,1562.47000000,58.76300000,1697420399999,91836.36629700,350,23.82060000,37222.50642700,0
1697420400000,1562.47000000,1563.49000000,1562.47000000,1563.48000000,37.00770000,1697420459999,57846.89462900,212,26.14140000,40861.00225000,0
1697420460000,1563.49000000,1563.99000000,1563.23000000,1563.60000000,49.03080000,1697420519999,76671.28409100,300,15.00940000,23471.02280300,0
1697420520000,1563.60000000,1563.60000000,1562.83000000,1563.14000000,77.15650000,1697420579999,120603.23578800,250,42.97330000,67166.83783500,0
1697420580000,1563.14000000,1563.22000000,1562.84000000,1563.12000000,97.95020000,1697420639999,153097.21365600,196,13.67680000,21376.83791900,0
1697420640000,1563.12000000,1563.28000000,1562.95000000,1563.27000000,139.76800000,1697420699999,218466.01717400,194,94.08050000,147052.33857600,0
1697420700000,1563.28000000,1563.28000000,1563.12000000,1563.13000000,54.25320000,1697420759999,84809.33172000,147,22.94570000,35868.66093600,0
1697420760000,1563.13000000,1563.80000000,1563.12000000,1563.79000000,98.42760000,1697420819999,153874.44734500,226,91.34870000,142807.44655500,0
1697420820000,1563.80000000,1563.80000000,1563.63000000,1563.75000000,22.78560000,1697420879999,35630.22069700,131,15.94970000,24940.55920800,0
1697420880000,1563.75000000,1563.92000000,1563.38000000,1563.78000000,96.72550000,1697420939999,151239.42201400,245,69.31170000,108371.04105900,0
1697420940000,1563.79000000,1563.90000000,1563.78000000,1563.89000000,37.43590000,1697420999999,58544.22258500,115,29.24140000,45729.01075400,0
1697421000000,1563.90000000,1565.19000000,1563.83000000,1565.19000000,151.04680000,1697421059999,236356.34785400,313,128.31520000,200787.81904100,0
1697421060000,1565.19000000,1565.34000000,1564.99000000,1565.00000000,200.96130000,1697421119999,314550.04888000,196,18.71370000,29291.23924800,0
1697421120000,1564.99000000,1565.32000000,1564.99000000,1565.05000000,169.66890000,1697421179999,265545.21923200,199,145.98000000,228466.25459900,0
1697421180000,1565.05000000,1565.08000000,1564.29000000,1564.29000000,48.98840000,1697421239999,76658.47773900,230,8.75030000,13693.38604900,0
1697421240000,1564.30000000,1564.30000000,1564.29000000,1564.29000000,19.81850000,1697421299999,31001.94636300,89,6.49980000,10167.63714000,0
1697421300000,1564.29000000,1564.98000000,1564.29000000,1564.84000000,93.56330000,1697421359999,146389.87669400,259,64.15750000,100372.54060700,0
1697421360000,1564.84000000,1564.84000000,1564.24000000,1564.25000000,74.51640000,1697421419999,116584.39783400,220,57.16310000,89433.70835200,0
1697421420000,1564.25000000,1564.39000000,1563.16000000,1563.16000000,422.55410000,1697421479999,660942.71741200,331,39.63890000,62002.93987700,0
1697421480000,1563.16000000,1563.17000000,1562.68000000,1562.68000000,106.49100000,1697421539999,166436.00428400,180,24.67560000,38569.42923300,0
1697421540000,1562.69000000,1562.98000000,1562.68000000,1562.98000000,41.92930000,1697421599999,65529.74850200,222,28.20460000,44079.87376300,0
1697421600000,1562.98000000,1563.11000000,1562.69000000,1562.69000000,70.83320000,1697421659999,110715.19206600,194,16.03850000,25068.68622500,0
1697421660000,1562.69000000,1562.70000000,1561.82000000,1561.87000000,115.55980000,1697421719999,180541.83649200,293,22.04620000,34433.87474100,0
1697421720000,1561.88000000,1561.88000000,1561.63000000,1561.64000000,18.90540000,1697421779999,29525.56348800,140,7.38020000,11525.65304800,0
1697421780000,1561.64000000,1561.79000000,1561.48000000,1561.78000000,77.33410000,1697421839999,120762.25150200,214,52.01710000,81226.95074700,0
